loan_id,transaction_name,esma_transaction_identifier,reporting_date,closing_date,originator_name,servicer_name,currency,country,origination_year,maturity_date_proxy,original_balance,current_balance,repayment_type,interest_only_flag,current_interest_rate_pct,rate_type,remaining_interest_fixed_period_months,fixed_interest_period_end_in_months,seasoning_months,remaining_term_months,legal_maturity_months,loan_part_count,debtor_count,property_type,province,economic_region_nuts3,construction_year,occupancy,property_usage,employment_status,self_employed_flag,borrower_type,loan_purpose,buy_to_let_flag,nhg_flag,guarantee_type,oltomv_original,cltomv_current,cltimv_current,original_market_value_at_origination,current_original_market_value,indexed_market_value,property_valuation_type,loan_to_income,payment_due_to_income_pct,borrower_annual_income,scheduled_monthly_payment,arrears_bucket,arrears_amount,days_past_due,default_crr_flag,performing_status,foreclosure_flag,forbearance_flag,restructuring_flag,epc_label,epc_issue_year,primary_energy_demand_kwh_m2,construction_deposit_flag,construction_deposit_pct,construction_deposit_amount,interest_payment_frequency,principal_payment_frequency,balance_bucket,cltomv_current_bucket,cltimv_current_bucket,oltomv_original_bucket,loan_to_income_bucket,payment_due_to_income_pct_bucket,construction_year_bucket
GL2026_002998,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2050-02-28,160702.67,137829.20,Annuity,N,2.86,Fixed,59,59,14,290,304,2,2,Apartment,Flevoland,NL230,2014,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,106.00,90.60,57.44,151606.29,152129.36,239953.34,Indexed/Origination Proxy,4.16,15.62,33132.02,431.27,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,105,Y,0.06,81.87,Monthly,Monthly,150k-200k,50-60,90-100,50-60,4.0-4.5,15-20,2010-2015
GL2026_002999,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2047-03-28,444873.69,407007.90,Annuity,N,3.65,Fixed,107,107,18,255,273,2,2,Apartment,Zuid-Holland,NL365,2024,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,75.18,68.29,57.38,591744.73,595999.27,709320.15,Indexed/Origination Proxy,5.38,18.48,75652.03,1165.04,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2025,18,N,0.00,0.00,Monthly,Monthly,500k-550k,50-60,60-70,50-60,5.0-5.5,15-20,2024-2025
GL2026_003000,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2050-07-28,337464.71,316504.55,Annuity,N,2.98,Fixed,136,136,33,295,328,2,2,Apartment,Utrecht,NL350,2022,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,106.00,97.25,3.84,318362.93,325454.55,8242305.99,Indexed/Origination Proxy,6.63,24.28,47738.24,965.90,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2023,59,N,0.00,0.00,Monthly,Monthly,400k-450k,90-100,<10,70-80,6.5-6.7,20-25,2022-2023
GL2026_003001,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2048-01-28,428756.41,400309.14,Annuity,N,2.92,Fixed,103,103,9,265,277,3,2,House,Utrecht,NL350,2024,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,66.92,48.87,46.53,640699.96,819130.63,860324.82,Indexed/Origination Proxy,3.91,13.09,102380.85,1116.80,Performing,0.00,0,N,Non-defaulted,N,N,N,A++,2026,40,N,0.00,0.00,Monthly,Monthly,500k-550k,40-50,40-50,60-70,3.5-4.0,10-15,2024-2025
GL2026_003002,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2050-10-28,290407.08,242609.40,Annuity,N,2.79,Fixed,70,70,38,298,336,3,2,House,Zuid-Holland,NL364,2024,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,94.73,84.70,49.99,306562.95,286433.77,485315.86,Indexed/Origination Proxy,3.91,19.40,62048.44,1003.12,Performing,0.00,0,N,Non-defaulted,N,N,N,A++++,2024,-25,N,0.00,0.00,Monthly,Monthly,300k-350k,40-50,80-90,60-70,3.5-4.0,15-20,2024-2025
GL2026_003003,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2046-10-28,552931.83,540238.48,Annuity,N,3.05,Fixed,181,181,38,250,288,2,2,House,Flevoland,NL230,1924,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,62.67,57.92,21.27,882291.10,932732.18,2539908.23,Indexed/Origination Proxy,3.24,24.49,166740.27,3402.89,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2026,153,N,0.00,0.00,Monthly,Monthly,650k-700k,50-60,20-30,60-70,3.0-3.5,20-25,1920-1930
GL2026_003004,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2046-04-28,223710.42,213749.55,InterestOnly,Y,3.21,Fixed,190,190,53,244,297,3,1,Apartment,Gelderland,NL225,2004,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,96.34,69.68,23.35,232209.28,306758.83,915415.63,Indexed/Origination Proxy,3.23,24.06,66176.33,1326.84,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2023,58,N,0.00,0.00,Monthly,Monthly,250k-300k,60-70,20-30,90-100,3.0-3.5,20-25,2000-2005
GL2026_003005,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2048-12-28,277755.53,268843.76,Annuity,N,4.17,Fixed,91,91,26,264,290,2,2,Apartment,Noord-Holland,NL327,1991,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,61.36,54.25,40.13,452665.47,495564.53,669932.12,Indexed/Origination Proxy,2.50,20.93,107537.50,1875.63,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2026,4,N,0.00,0.00,Monthly,Monthly,300k-350k,50-60,40-50,40-50,2.5-3.0,20-25,1990-2000
GL2026_003006,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2046-08-28,305482.23,267234.06,Annuity,N,3.03,Fixed,78,78,32,248,280,3,1,House,Overijssel,NL212,2022,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,80.96,79.60,46.45,377324.89,335721.18,575315.52,Indexed/Origination Proxy,4.80,4.42,55673.76,205.07,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,157,N,0.00,0.00,Monthly,Monthly,300k-350k,40-50,70-80,70-80,4.5-5.0,<5,2022-2023
GL2026_003007,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2049-04-28,330386.00,287015.27,Annuity,N,2.94,Fixed,112,112,22,280,302,2,2,House,Zuid-Holland,NL365,2016,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,77.29,69.88,34.04,427462.80,410725.92,843170.59,Indexed/Origination Proxy,3.92,12.55,73218.18,765.74,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,141,N,0.00,0.00,Monthly,Monthly,350k-400k,60-70,30-40,50-60,3.5-4.0,10-15,2015-2020
GL2026_003008,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2051-12-28,115185.77,107206.33,InterestOnly,Y,3.66,Fixed,90,90,39,300,339,1,2,House,Groningen,NL115,2014,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,83.55,66.27,51.12,137864.48,161772.04,209715.04,Indexed/Origination Proxy,4.53,23.12,23665.86,455.96,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,145,N,0.00,0.00,Monthly,Monthly,100k-150k,50-60,60-70,30-40,4.5-5.0,20-25,2010-2015
GL2026_003009,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2044-01-28,431954.38,400639.48,InterestOnly,Y,2.91,Fixed,118,118,29,217,246,2,2,House,Noord-Brabant,NL416,2024,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,90.97,84.21,83.19,474831.68,475762.36,481595.72,Indexed/Origination Proxy,0.03,12.98,13354649.33,144452.79,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,147,N,0.00,0.00,Monthly,Monthly,500k-550k,80-90,80-90,90-100,<0.5,10-15,2024-2025
GL2026_003010,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2049-08-28,255320.93,249553.38,InterestOnly,Y,3.33,Fixed,159,159,33,284,317,2,1,House,Flevoland,NL230,2024,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,71.09,55.31,50.23,359151.68,451190.35,496821.38,Indexed/Origination Proxy,4.35,26.97,57368.59,1289.36,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2026,138,N,0.00,0.00,Monthly,Monthly,300k-350k,50-60,50-60,20-30,4.0-4.5,25-30,2024-2025
GL2026_003011,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2033-08-28,386782.01,356650.08,Annuity,N,2.88,Fixed,102,102,38,92,130,3,2,House,Noord-Holland,NL323,2010,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,52.93,50.89,16.56,730742.51,700825.47,2153684.06,Indexed/Origination Proxy,0.75,19.85,475533.44,7866.12,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2022,55,N,0.00,0.00,Monthly,Monthly,450k-500k,50-60,10-20,40-50,0.5-1.0,15-20,2010-2015
GL2026_003012,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2020,2048-09-28,715086.21,633586.76,Annuity,N,2.89,Fixed,106,106,69,273,342,2,2,House,Groningen,NL112,2004,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,106.00,91.87,58.11,674609.63,689655.77,1090323.11,Indexed/Origination Proxy,4.21,27.70,150495.67,3473.94,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,123,N,0.00,0.00,Monthly,Monthly,800k-850k,50-60,90-100,20-30,4.0-4.5,25-30,2000-2005
GL2026_003013,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2021,2043-02-28,297970.44,270229.59,Annuity,N,1.50,Fixed,91,91,69,206,275,1,1,House,Utrecht,NL350,2021,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,87.97,60.49,8.23,338718.24,446734.32,3283470.11,Indexed/Origination Proxy,3.13,24.79,86335.33,1783.54,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,154,N,0.00,0.00,Monthly,Monthly,300k-350k,60-70,<10,80-90,3.0-3.5,20-25,2021-2022
GL2026_003014,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2049-06-28,243926.04,241496.21,InterestOnly,Y,2.86,Fixed,99,99,35,282,317,2,2,Apartment,Noord-Holland,NL325,1799,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,56.08,47.92,47.58,434960.84,503957.03,507558.24,Indexed/Origination Proxy,4.27,10.02,56556.49,472.25,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,152,N,0.00,0.00,Monthly,Monthly,300k-350k,40-50,40-50,30-40,4.0-4.5,10-15,<1900
GL2026_003015,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2014,2044-07-28,46364.75,43367.05,InterestOnly,Y,3.10,Fixed,84,84,152,223,360,3,2,House,Noord-Holland,NL328,1991,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,106.00,89.25,53.46,43740.33,48590.53,81120.56,Indexed/Origination Proxy,4.09,13.22,10603.19,116.81,Performing,0.00,0,N,Non-defaulted,N,N,N,A++++,2022,-40,N,0.00,0.00,Monthly,Monthly,50k-75k,80-90,50-60,50-60,4.0-4.5,10-15,1990-2000
GL2026_003016,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2046-06-28,291242.52,258395.54,Annuity,N,2.39,Fixed,44,44,48,246,294,3,1,Apartment,Overijssel,NL212,1982,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,63.31,60.42,11.20,460026.09,427665.57,2307103.04,Indexed/Origination Proxy,4.54,23.44,56915.32,1111.75,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2026,88,N,0.00,0.00,Monthly,Monthly,300k-350k,60-70,10-20,50-60,4.5-5.0,20-25,1980-1990
GL2026_003017,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2036-09-28,667921.45,644959.41,Annuity,N,2.56,Fixed,174,174,45,129,174,2,2,House,Noord-Holland,NL323,2024,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,74.41,58.44,34.34,897623.24,1103626.64,1878157.86,Indexed/Origination Proxy,4.03,22.05,160039.56,2940.73,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,158,N,0.00,0.00,Monthly,Monthly,800k-850k,50-60,30-40,20-30,4.0-4.5,20-25,2024-2025
GL2026_003018,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2050-01-28,226564.57,202975.75,Annuity,N,2.52,Fixed,165,165,49,289,338,1,2,Apartment,Noord-Brabant,NL414,1927,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,74.86,57.97,53.25,302651.04,350139.30,381175.12,Indexed/Origination Proxy,3.86,24.25,52584.39,1062.64,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2024,19,N,0.00,0.00,Monthly,Monthly,250k-300k,50-60,50-60,20-30,3.5-4.0,20-25,1920-1930
GL2026_003019,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2014,2048-04-28,865926.84,722824.23,Annuity,N,1.79,Fixed,203,203,151,268,360,3,2,House,Zuid-Holland,NL361,2025,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,Y,NHG,97.57,77.81,55.57,887492.92,928960.58,1300745.42,Indexed/Origination Proxy,3.72,12.07,194307.59,1954.41,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,122,N,0.00,0.00,Monthly,Monthly,900k-950k,70-80,50-60,90-100,3.5-4.0,10-15,2025-2026
GL2026_003020,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2021,2044-05-28,589170.15,497390.12,Annuity,N,1.93,Fixed,190,190,68,221,289,2,2,House,Flevoland,NL230,1978,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,71.06,42.41,15.51,829116.45,1172813.30,3206899.55,Indexed/Origination Proxy,2.81,28.32,177007.16,4177.37,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,129,N,0.00,0.00,Monthly,Monthly,600k-650k,40-50,10-20,70-80,2.5-3.0,25-30,1970-1980
GL2026_003021,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2020,2048-07-28,406880.30,391353.63,InterestOnly,Y,3.33,Fixed,97,97,74,271,345,2,2,House,Utrecht,NL350,2006,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,87.93,55.50,48.96,462732.06,705141.68,799333.39,Indexed/Origination Proxy,4.01,1.95,97594.42,158.59,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2021,138,N,0.00,0.00,Monthly,Monthly,500k-550k,40-50,50-60,80-90,4.0-4.5,<5,2005-2010
GL2026_003022,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2020,2047-06-28,278161.03,236636.82,Annuity,N,1.60,Fixed,19,19,84,258,342,2,2,House,Zuid-Holland,NL362,2021,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,102.74,87.84,58.11,270742.68,269395.29,407222.20,Indexed/Origination Proxy,3.45,13.74,68590.38,785.36,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,125,N,0.00,0.00,Monthly,Monthly,300k-350k,50-60,80-90,50-60,3.0-3.5,10-15,2021-2022
GL2026_003023,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2047-03-28,319772.26,307819.12,InterestOnly,Y,4.10,Fixed,61,61,23,255,278,2,1,House,Zuid-Holland,NL361,2007,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,79.26,37.41,27.06,403447.21,822825.77,1137542.94,Indexed/Origination Proxy,3.57,17.66,86223.84,1268.93,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2024,51,N,0.00,0.00,Monthly,Monthly,350k-400k,20-30,30-40,70-80,3.5-4.0,15-20,2005-2010
GL2026_003024,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2021,2046-07-28,420800.73,389039.92,Annuity,N,1.97,Fixed,103,103,64,247,311,2,2,Apartment,Zuid-Holland,NL361,1999,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,71.21,59.70,55.10,590929.27,651658.16,706061.56,Indexed/Origination Proxy,3.09,28.93,125902.89,3035.31,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,133,N,0.00,0.00,Monthly,Monthly,500k-550k,50-60,50-60,30-40,3.0-3.5,25-30,1990-2000
GL2026_003025,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2048-10-28,853294.96,741736.92,Annuity,N,2.11,Fixed,232,232,57,274,331,1,1,House,Flevoland,NL230,1974,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,83.01,70.88,11.82,1027942.37,1046468.57,6275270.05,Indexed/Origination Proxy,3.90,2.72,190188.95,431.09,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2021,4,N,0.00,0.00,Monthly,Monthly,950k-1m,10-20,10-20,40-50,3.5-4.0,<5,1970-1980
GL2026_003026,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2050-08-28,758339.77,701754.05,Annuity,N,3.86,Fixed,195,195,43,296,339,3,2,House,Noord-Holland,NL323,1997,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,82.94,60.58,25.14,914323.33,1158392.29,2791384.45,Indexed/Origination Proxy,2.91,1.90,241152.59,381.82,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2026,147,N,0.00,0.00,Monthly,Monthly,900k-950k,60-70,20-30,80-90,2.5-3.0,<5,1990-2000
GL2026_003027,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2046-04-28,392164.08,364902.94,Annuity,N,3.33,Fixed,195,195,36,244,280,2,1,Apartment,Utrecht,NL350,2010,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,87.91,32.77,23.00,446097.24,1113527.43,1586534.52,Indexed/Origination Proxy,3.14,12.38,116211.13,1198.91,Performing,0.00,0,N,Non-defaulted,N,N,N,A++++,2025,-51,N,0.00,0.00,Monthly,Monthly,450k-500k,30-40,20-30,80-90,3.0-3.5,10-15,2010-2015
GL2026_003028,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2046-12-28,120757.56,104115.11,Annuity,N,2.97,Fixed,84,84,44,240,284,3,2,House,Noord-Holland,NL328,2018,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,93.49,87.71,7.86,129166.29,118703.81,1324619.72,Indexed/Origination Proxy,4.79,21.93,21735.93,397.22,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2026,13,N,0.00,0.00,Monthly,Monthly,100k-150k,<10,40-50,70-80,4.5-5.0,20-25,2015-2020
GL2026_003029,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2050-09-28,413076.49,352869.11,Annuity,N,3.09,Fixed,40,40,31,297,328,2,2,Apartment,Noord-Holland,NL321,1992,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,97.51,64.81,50.99,423624.75,544467.07,692035.91,Indexed/Origination Proxy,3.34,23.17,105649.43,2039.91,Performing,0.00,0,N,Non-defaulted,N,N,N,A++,2024,42,N,0.00,0.00,Monthly,Monthly,450k-500k,60-70,50-60,90-100,3.0-3.5,20-25,1990-2000
GL2026_003030,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2049-11-28,416066.05,376908.99,Annuity,N,2.45,Fixed,59,59,53,287,340,2,2,House,Noord-Brabant,NL411,2018,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,99.30,79.16,69.12,418999.04,476135.66,545296.57,Indexed/Origination Proxy,2.70,22.27,139595.92,2590.67,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,120,N,0.00,0.00,Monthly,Monthly,450k-500k,60-70,70-80,90-100,2.5-3.0,20-25,2015-2020
GL2026_003031,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2046-09-28,538046.76,460485.55,Annuity,N,3.49,Fixed,152,152,35,249,284,1,1,Apartment,Friesland,NL128,1995,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,78.45,69.77,63.68,685846.73,660005.09,723124.29,Indexed/Origination Proxy,3.89,12.32,118376.75,1215.33,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2023,58,N,0.00,0.00,Monthly,Monthly,550k-600k,60-70,60-70,50-60,3.5-4.0,10-15,1990-2000
GL2026_003032,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2041-02-28,405244.48,386812.80,Annuity,N,3.19,Fixed,61,61,60,182,242,2,2,House,Noord-Holland,NL32A,2003,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,53.83,53.33,35.72,752822.74,725319.33,1082902.58,Indexed/Origination Proxy,4.32,23.59,89540.00,1760.21,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2022,62,N,0.00,0.00,Monthly,Monthly,450k-500k,50-60,30-40,50-60,4.0-4.5,20-25,2000-2005
GL2026_003033,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2045-02-28,311036.67,274316.44,Linear,N,4.33,Fixed,65,65,37,230,267,3,1,House,Noord-Holland,NL328,1995,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,50.02,45.78,20.46,621824.61,599205.85,1340745.06,Indexed/Origination Proxy,3.50,29.12,78376.13,1901.93,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2022,15,N,0.00,0.00,Monthly,Monthly,350k-400k,40-50,20-30,50-60,3.5-4.0,25-30,1990-2000
GL2026_003034,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2041-02-28,411081.87,376161.21,Annuity,N,1.84,Fixed,30,30,45,182,227,3,2,House,Limburg,NL423,2019,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,98.30,47.22,13.58,418191.12,796614.17,2769964.73,Indexed/Origination Proxy,1.97,24.90,190944.78,3962.10,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2024,67,N,0.00,0.00,Monthly,Monthly,450k-500k,10-20,40-50,90-100,1.5-2.0,20-25,2015-2020
GL2026_003035,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2050-06-28,287308.87,241256.51,Annuity,N,4.13,Fixed,80,80,16,294,310,2,2,House,Noord-Holland,NL327,2025,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,86.18,79.90,39.90,333382.30,301948.07,604652.91,Indexed/Origination Proxy,3.90,27.14,61860.64,1399.08,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2026,2,N,0.00,0.00,Monthly,Monthly,300k-350k,70-80,30-40,60-70,3.5-4.0,25-30,2025-2026
GL2026_003036,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2047-04-28,185499.51,170387.97,Annuity,N,2.94,Fixed,107,107,38,256,294,2,2,House,Noord-Brabant,NL415,1929,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,83.52,71.11,41.28,222101.90,239611.83,412761.56,Indexed/Origination Proxy,3.82,19.19,44604.18,713.30,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,147,N,0.00,0.00,Monthly,Monthly,200k-250k,40-50,70-80,40-50,3.5-4.0,15-20,1920-1930
